source,product_type,app_key,app_name,unified_category,play_category_clean,section,review_count,score,ratings_count,downloads
play_market_apps,App,17,Yahoo Mail,Communication & Social,Communication,Popular apps,15000,4.5,8119999,100000000
play_market_apps,App,140,Google Voice,Communication & Social,Communication,Popular apps,15000,4.3,361000,10000000
play_market_apps,App,139,"Linky AI: Chat, Play, Connect",Communication & Social,Social,Popular apps,11217,4.1,76600,10000000
play_market_apps,App,174,Bluesky,Communication & Social,Social,Popular apps,8359,3.9,44200,10000000
play_market_apps,App,24,textPlus: Text Message + Call,Communication & Social,Social,Popular apps,0,4.1,544000,50000000
play_market_apps,App,25,Bigo Live - Live Streaming App,Communication & Social,Social,Popular apps,0,4.4,6110000,500000000
play_market_apps,App,28,Facebook Lite,Communication & Social,Social,Popular apps,0,4.4,30300000,1000000000
play_market_apps,App,38,Google Messages,Communication & Social,Communication,Popular apps,0,4.5,23600000,5000000000
play_market_apps,App,49,Getcontact,Communication & Social,Communication,Popular apps,0,4.2,3790000,100000000
play_market_apps,App,51,Carrier Services,Communication & Social,Communication,Popular apps,0,4.3,1770000,5000000000
play_market_apps,App,53,Tor Browser,Communication & Social,Communication,Popular apps,0,4.5,245000,10000000
play_market_apps,App,63,Text Me: Second Phone Number,Communication & Social,Social,Popular apps,0,4.3,544000,50000000
play_market_apps,App,67,TextNow: Call + Text Unlimited,Communication & Social,Communication,Popular apps,0,4.5,1500000,100000000
play_market_apps,App,70,Samsung Internet Browser,Communication & Social,Communication,Popular apps,0,3.6,5820000,1000000000
play_market_apps,App,81,Firefox Fast & Private Browser,Communication & Social,Communication,Popular apps,0,4.6,5880000,100000000
play_market_apps,App,82,Telegram X,Communication & Social,Social,Popular apps,0,4.2,737000,100000000
play_market_apps,App,90,GroupMe,Communication & Social,Communication,Popular apps,0,4.6,594000,10000000
play_market_apps,App,110,Opera: Private Web Browser,Communication & Social,Communication,Popular apps,0,4.8,5050000,100000000
play_market_apps,App,125,"Clapper: Video, Live, Chat",Communication & Social,Social,Popular apps,0,4.6,72400,5000000
play_market_apps,App,135,Microsoft Edge: AI browser,Communication & Social,Communication,Popular apps,0,4.7,1320000,100000000
play_market_apps,App,148,Threads,Communication & Social,Social,Popular apps,0,4.1,1350000,100000000
play_market_apps,App,149,Zangi Private Messenger,Communication & Social,Communication,Popular apps,0,4.3,170000,10000000
play_market_apps,App,150,"Tumblr—Fandom, Art, Chaos",Communication & Social,Social,Popular apps,0,4.0,3730000,100000000
play_market_apps,App,153,Psiphon: Fast and Secure VPN,Communication & Social,Communication,Popular apps,0,4.4,900000,100000000
play_market_apps,App,157,Text Free: Second Call Number,Communication & Social,Social,Popular apps,0,4.4,562000,10000000
play_market_apps,App,159,Messenger,Communication & Social,Communication,Popular apps,0,4.6,101000000,5000000000
play_market_apps,App,161,Contacts,Communication & Social,Communication,Popular apps,0,4.3,1620000,1000000000
play_market_apps,App,166,WhatsApp Business,Communication & Social,Communication,Popular apps,0,4.4,16100000,1000000000
play_market_apps,App,173,"UC Browser-Safe, Fast, Private",Communication & Social,Communication,Popular apps,0,4.3,22300000,1000000000
play_market_apps,App,190,TikTok Lite - Faster TikTok,Communication & Social,Social,Popular apps,0,4.4,6140,1000000
play_market_apps,App,203,Opera Mini: Fast Web Browser,Communication & Social,Communication,Popular apps,0,4.7,9610000,500000000
play_market_apps,App,204,Telegram,Communication & Social,Communication,Popular apps,0,4.2,15500000,1000000000
play_market_apps,App,207,T-Mobile Scam Shield,Communication & Social,Communication,Popular apps,0,4.6,214000,10000000
play_market_apps,App,210,"Brave Private Web Browser, VPN",Communication & Social,Communication,Popular apps,0,4.7,2440000,100000000
play_market_apps,App,95,Gauth: AI Study Companion,Education,Education,Popular apps,13604,4.8,1120000,50000000
play_market_apps,App,62,Speak & Learn English: Learna,Education,Education,Popular apps,0,4.6,241000,10000000
play_market_apps,App,7,IMDb: Movies & TV Shows,Entertainment & Media,Entertainment,Entertainment,15000,4.4,948000,100000000
play_market_apps,App,98,YouTube TV: Live TV & more,Entertainment & Media,Entertainment,Popular apps,14999,4.0,151000,10000000
play_market_apps,App,177,Talkie: Creative AI Community,Entertainment & Media,Entertainment,Popular apps,12740,4.5,534000,10000000
play_market_apps,App,141,Google Play Games,Entertainment & Media,Entertainment,Popular apps,11879,4.1,13300000,5000000000
play_market_apps,App,6,AXS Tickets,Entertainment & Media,Entertainment,Entertainment,6281,4.8,35500,5000000
play_market_apps,App,59,Xbox,Entertainment & Media,Entertainment,Popular apps,5479,4.5,2120000,100000000
play_market_apps,App,21,NetShort - Popular Dramas & TV,Entertainment & Media,Entertainment,Popular apps,0,4.6,825000,10000000
play_market_apps,App,30,VIZIO | WatchFree+,Entertainment & Media,Entertainment,Popular apps,0,4.3,79500,10000000
play_market_apps,App,37,"Scoopz: Real Life, Real Video",Entertainment & Media,Entertainment,Popular apps,0,4.7,51700,5000000
play_market_apps,App,43,"Ticketmaster－Buy, Sell Tickets",Entertainment & Media,Events,Popular apps,0,2.4,164000,10000000
play_market_apps,App,48,Meta Horizon,Entertainment & Media,Entertainment,Popular apps,0,3.7,67300,10000000
play_market_apps,App,50,"Character AI: Chat, Talk, Text",Entertainment & Media,Entertainment,Popular apps,0,4.4,1530000,10000000
play_market_apps,App,61,ReelShort - Stream Drama & TV,Entertainment & Media,Entertainment,Popular apps,0,4.3,641000,50000000
play_market_apps,App,91,Apple TV,Entertainment & Media,Entertainment,Popular apps,0,3.5,29700,50000000
play_market_apps,App,103,BESTPLAY Play to earn & donate,Entertainment & Media,Entertainment,Popular apps,0,4.8,39500,5000000
play_market_apps,App,112,Samsung TV Plus - TV & Movies,Entertainment & Media,Entertainment,Popular apps,0,4.0,22300,50000000
play_market_apps,App,113,Steam,Entertainment & Media,Entertainment,Popular apps,0,2.7,1040000,100000000
play_market_apps,App,124,GoodShort - Movies & Dramas,Entertainment & Media,Entertainment,Popular apps,0,4.9,1750000,10000000
play_market_apps,App,126,"ZEPETO: Avatar, Connect & Live",Entertainment & Media,Entertainment,Popular apps,0,4.5,2750000,100000000
play_market_apps,App,129,MISTPLAY: Play to Earn Money,Entertainment & Media,Entertainment,Popular apps,0,4.4,790000,10000000
play_market_apps,App,130,PolyBuzz: Chat with AI Friends,Entertainment & Media,Entertainment,Popular apps,0,4.1,460000,10000000
play_market_apps,App,146,DramaBox - Stream Drama Shorts,Entertainment & Media,Entertainment,Popular apps,0,4.7,1730000,100000000
play_market_apps,App,154,FlickReels - Short Drama & TV,Entertainment & Media,Entertainment,Popular apps,0,4.4,95900,5000000
play_market_apps,App,155,Patreon,Entertainment & Media,Entertainment,Popular apps,0,4.8,148000,10000000
play_market_apps,App,167,PlayStation App,Entertainment & Media,Entertainment,Popular apps,0,3.6,1070000,100000000
play_market_apps,App,171,"ViX: TV, Deportes y Noticias",Entertainment & Media,Entertainment,Popular apps,0,4.6,568000,50000000
play_market_apps,App,172,Plex: Stream Movies & TV,Entertainment & Media,Entertainment,Popular apps,0,4.4,447000,50000000
play_market_apps,App,191,Emochi: Chat With Character,Entertainment & Media,Entertainment,Popular apps,0,4.5,86200,1000000
play_market_apps,App,192,JustPlay: Earn Money or Donate,Entertainment & Media,Entertainment,Popular apps,0,4.5,1180000,10000000
play_market_apps,App,212,Prime Video,Entertainment & Media,Entertainment,Popular apps,0,4.0,4860000,500000000
play_market_apps,App,1,Western Union Send Money Now,Finance & Payments,Finance,Budgeting tools,21462,4.6,317000,10000000
play_market_apps,App,18,Google Wallet,Finance & Payments,Finance,Popular apps,13040,4.5,1860000,1000000000
play_market_apps,App,33,Intuit Credit Karma,Finance & Payments,Finance,Popular apps,0,4.6,3000000,50000000
play_market_apps,App,47,Robinhood - FinTech SuperApp,Finance & Payments,Finance,Popular apps,0,4.2,515000,10000000
play_market_apps,App,69,"Coinbase: Buy BTC, ETH, SOL",Finance & Payments,Finance,Popular apps,0,4.5,895000,10000000
play_market_apps,App,84,Zelle®,Finance & Payments,Finance,Popular apps,0,4.1,161000,10000000
play_market_apps,App,86,Kikoff - Build Credit Quickly,Finance & Payments,Finance,Popular apps,0,4.8,85800,1000000
play_market_apps,App,104,GEICO Mobile - Car Insurance,Finance & Payments,Finance,Popular apps,0,4.6,499000,10000000
play_market_apps,App,108,Progressive,Finance & Payments,Finance,Popular apps,0,4.6,190000,10000000
play_market_apps,App,152,Rocket Money - Bills & Budgets,Finance & Payments,Finance,Popular apps,0,4.6,94100,10000000
play_market_apps,App,193,State Farm®,Finance & Payments,Finance,Popular apps,0,4.6,326000,10000000
play_market_apps,App,194,Remitly: Send Money & Transfer,Finance & Payments,Finance,Popular apps,0,4.8,1060000,10000000
play_market_apps,App,57,Taco Bell Fast Food & Delivery,Food & Drink,Food & Drink,Popular apps,15000,1.9,188000,10000000
play_market_apps,App,58,Subway®,Food & Drink,Food & Drink,Popular apps,15000,4.4,453000,10000000
play_market_apps,App,176,Domino's Pizza USA,Food & Drink,Food & Drink,Popular apps,15000,4.7,2270000,10000000
play_market_apps,App,9,Panda Express,Food & Drink,Food & Drink,Food and drink apps,9961,4.7,51000,5000000
play_market_apps,App,14,Dairy Queen® Food & Treats,Food & Drink,Food & Drink,Popular apps,8936,4.5,66100,5000000
play_market_apps,App,8,Wingstop,Food & Drink,Food & Drink,Food and drink apps,8791,4.8,136000,1000000
play_market_apps,App,180,BURGER KING® App,Food & Drink,Food & Drink,Popular apps,2660,4.5,297000,10000000
play_market_apps,App,29,Uber Eats: Food Delivery,Food & Drink,Food & Drink,Popular apps,0,4.6,6320000,100000000
play_market_apps,App,32,Wendy’s,Food & Drink,Food & Drink,Popular apps,0,4.7,487000,10000000
play_market_apps,App,42,Popeyes® App,Food & Drink,Food & Drink,Popular apps,0,4.9,106000,5000000
play_market_apps,App,87,KFC US - Ordering App,Food & Drink,Food & Drink,Popular apps,0,3.4,23800,5000000
